cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021675,ERSA,Induction Motor 15kW 4P TEFC GENERAL,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,53808.96,48,193,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021676,ERSA,Helical Gearbox 22kW Ratio 20:1 Variant 13 REV-A,IEC motor flange | 22kW | 20:1 | foot mounted | engineered variant,EA,HELICAL-GEN,197884.9,35,332,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021677,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2651.92,69,151,C,True
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021678,ERSA,Induction Motor 30kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,87206.42,10,44,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021679,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,892.68,8,67,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021680,ERSA,Induction Motor 100HP 6P Variant 14,415V | 50Hz | 6 pole | TEFC | 980 RPM | engineered variant,EA,INDUCTION-GEN,231740.56,11,74,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021681,ERSA,Hydraulic Hose 3/4 inch 2-Wire REV-A,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1092.27,19,23,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021682,ERSA,Refinery Steam Trap 25NB Variant 19,API 612 | carbon steel | 16 bar | engineered variant,NOS,REFINERY-GEN,20483.21,61,173,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021683,ERSA,Continuous Cast Square Billet 130x130mm STORE,IS 2830 | Grade Fe 500 | carbon steel,MT,CONTINUOUS-GEN,67325.15,37,25,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021684,ERSA,Worm Gearbox 7.5kW Ratio 40:1 Variant 07 STD,IEC flange | 7.5kW | 40:1 | engineered variant,EA,WORM-GEN,82021.8,91,266,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021685,ERSA,Induction Motor 75kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,160834.2,12,61,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021686,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1388.73,113,289,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021687,ERSA,Servo Motor 5kW 3000RPM Variant 18 STORE,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,175148.64,21,54,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021688,ERSA,Gate Valve 150mm CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28081.78,123,429,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021689,ERSA,SPHERICAL ROLLER BEARING Bearing 22220,ISO 15 | 100x180x46 mm,EA,SPHERICAL-GEN,20760.85,62,105,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021690,ERSA,Mechanical Seal 40mm Pump Shaft MAINT,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,12930.03,39,278,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021691,ERSA,DTH Hammer 6 inch Variant 05 HD,DTH drilling | hardened alloy steel | engineered variant,NOS,DTH-GEN,157632.43,95,272,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021692,ERSA,Pt No 4471B misc spare STD,Insufficient technical information; unidentified spare,EA,PT-GEN,1680.54,137,41,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021693,ERSA,Brake Motor 22kW 4P Variant 10,415V | spring applied brake | TEFC | engineered variant,EA,BRAKE-GEN,112048.52,23,85,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021694,ERSA,Fireclay Refractory Brick 230x114x75mm Variant 13,IS 8 | Alumina 32% | service 1400C | engineered variant,NOS,FIRECLAY-GEN,76.97,35,251,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021695,ERSA,O-Ring 50 x 3.5 mm NBR,NBR 70 Shore | ISO 3601,NOS,O-RING-GEN,33.55,28,79,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021696,ERSA,Globe Valve Cast Steel 100NB Class 150,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,23484.04,7,18,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021697,ERSA,Battery Charger 220V DC 100A Variant 18,IEEE/IEC industrial charger | float/boost | engineered variant,EA,BATTERY-GEN,314972.94,43,46,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021698,ERSA,Machine Tool Spindle Bearing Set Variant 20,Precision class P4 | matched pair | 70mm bore | engineered variant,SET,MACHINE-GEN,110141.95,85,215,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021699,ERSA,Hadfield Steel Jaw Plate,ASTM A128 | Mn 12-14% | crusher liner,NOS,HADFIELD-GEN,196553.6,38,207,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021700,ERSA,Refractory Castable High Alumina 70%,IS 1528 | 70% Al2O3 | low cement,KG,REFRACTORY-GEN,144.47,66,227,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021701,ERSA,Mechanical Seal 50mm Pump Shaft STD,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,18989.99,55,82,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021702,ERSA,AAAC Conductor Moose,IS 398 | 54/7 aluminium alloy strands,MTR,AAAC-GEN,779.46,43,22,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021703,ERSA,Hydraulic Hose 1 inch 2-Wire OEM,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1535.7,15,63,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021704,ERSA,Manganese Jaw Crusher Liner,ASTM A128 | 14% Mn | 1200 mm jaw,NOS,MANGANESE-GEN,154116.95,31,70,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021705,ERSA,Induction Motor 75kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,183650.72,12,38,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021706,ERSA,Basic Oxygen Furnace Tuyere Variant 05,Copper alloy | water cooled | BOF duty | engineered variant,EA,BASIC-GEN,288837.33,128,147,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021707,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1598.21,18,33,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021708,ERSA,Induction Motor 100HP 6P Variant 14,415V | 50Hz | 6 pole | TEFC | 980 RPM | engineered variant,EA,INDUCTION-GEN,236381.78,10,76,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021709,ERSA,Hydraulic Cylinder 250mm Bore,350 bar | honed tube | steel mill duty,EA,HYDRAULIC-GEN,295754.62,50,39,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021710,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,48.67,42,110,C,True
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021711,ERSA,Mechanical Seal 40mm Pump Shaft,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,14407.97,39,103,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021712,ERSA,Cartridge Filter PP 10 micron,DOE 10 inch | Polypropylene,EA,CARTRIDGE-GEN,791.02,26,105,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021713,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1300.03,102,222,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021714,ERSA,Continuous Annealing Furnace Roller Variant 07,Heat resistant alloy | 450 mm dia | engineered variant,EA,CONTINUOUS-GEN,350255.16,108,247,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021715,ERSA,Induction Motor 15kW 4P TEFC MAINT,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,52106.44,112,190,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021716,ERSA,Precision Linear Guide 35mm Variant 11 REV-A,Class H | 35mm rail | CNC duty | engineered variant,SET,PRECISION-GEN,59147.03,46,126,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021717,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,154.68,9,42,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021718,ERSA,Brake Motor 22kW 4P Variant 10 INDUSTRIAL,415V | spring applied brake | TEFC | engineered variant,EA,BRAKE-GEN,116810.6,23,94,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021719,ERSA,Induction Motor 75kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,185124.64,13,53,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021720,ERSA,Graphite Electrode 600mm,UHP grade | 600 mm dia | EAF,NOS,GRAPHITE-GEN,130419.09,55,243,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021721,ERSA,Hydraulic Cylinder 300mm Bore Mining,350 bar | hard chrome rod | mining duty,EA,HYDRAULIC-GEN,398605.21,40,108,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021722,ERSA,O-Ring 50 x 3.5 mm NBR,NBR 70 Shore | ISO 3601,NOS,O-RING-GEN,33.1,53,52,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021723,ERSA,Battery Charger 220V DC 100A STD,IEEE/IEC industrial charger | float/boost,EA,BATTERY-GEN,307517.48,53,232,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021724,ERSA,CNC Hydraulic Power Pack 15kW Variant 17 REV-B,250 bar | 60 LPM | 15kW motor | engineered variant,EA,CNC-GEN,321826.33,42,145,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021725,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,4673.52,18,15,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021726,ERSA,Grid Coupling G20 PLANT,Carbon steel grid | Flanged,SET,GRID-GEN,16636.19,52,45,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021727,ERSA,Roller Chain 16B-1 REV-A,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1578.13,73,291,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021728,ERSA,HEXAGONAL BOLT M20 x 150 Grade 8.8 STD,ASTM A193 B7 | Plain Finish,NOS,HEXAGONAL-GEN,119.02,5,32,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021729,ERSA,Refinery Catalyst Beads 3mm,Alumina support | refinery catalyst carrier | 3 mm,KG,REFINERY-GEN,914.7,77,182,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021730,ERSA,Dust Suppression Spray Nozzle STD,SS316 | 1 inch BSP | 20 LPM,NOS,DUST-GEN,3071.46,59,144,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021731,ERSA,API Drill Collar 6.5 inch Variant 14,API Spec 7-1 | alloy steel | non-magnetic | engineered variant,MTR,API-GEN,112871.42,41,184,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021732,ERSA,Cartridge Filter PP 10 micron,DOE 10 inch | Polypropylene,EA,CARTRIDGE-GEN,851.15,18,89,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021733,ERSA,Mechanical Seal 40mm Pump Shaft,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,14664.92,89,269,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021734,ERSA,SRB Bearing 22316,80x170x58 mm | ISO 15,EA,SRB-GEN,25895.59,8,60,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021735,ERSA,S/W GASKET 100NB Class 150 SS316 Graphite HD,ASME B16.20 | SS316 winding | Graphite filler,NOS,S/W-GEN,3295.25,41,161,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021736,ERSA,Globe Valve Cast Steel 100NB Class 150 STD,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,27915.84,96,135,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021737,ERSA,BOLT HEX M20 x 150 Grade 8.8 HD,ASTM A193 B7 | Plain Finish,NOS,BOLT-GEN,116.48,30,97,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021738,ERSA,Dust Suppression Spray Nozzle Variant 12,SS316 | 1 inch BSP | 20 LPM | engineered variant,NOS,DUST-GEN,3737.67,69,199,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021739,ERSA,Servo Motor 5kW 3000RPM Variant 18 GENERAL,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,174158.06,17,30,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021740,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,630049.5,49,83,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021741,ERSA,Dust Suppression Spray Nozzle MAINT,SS316 | 1 inch BSP | 20 LPM,NOS,DUST-GEN,2975.93,61,268,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021742,ERSA,AAAC Conductor Moose,IS 398 | 54/7 aluminium alloy strands,MTR,AAAC-GEN,810.59,77,28,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021743,ERSA,Hex Bolt M16 x 80 Grade 8.8 MAINT,ISO 898-1 | zinc plated,KG,HEX-GEN,179.5,84,187,C,True
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021744,ERSA,XLPE CABLE 11KV 3C X 400 AL,IS 7098 | XLPE | Armoured | 11kV,MTR,XLPE-GEN,1838.95,46,65,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021745,ERSA,Continuous Annealing Furnace Roller Variant 07 MAINT,Heat resistant alloy | 450 mm dia | engineered variant,EA,CONTINUOUS-GEN,406490.48,121,369,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021746,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,185.8,9,59,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021747,ERSA,11kV XLPE Cable Termination Kit 3C x 400,IEC 60840 | cold shrink | indoor,SET,11KV-GEN,35681.89,32,106,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021748,ERSA,Hydraulic Hose 3/4 inch 2-Wire INDUSTRIAL,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1100.56,45,162,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021749,ERSA,Dragline Bucket Tooth Variant 06,High chrome alloy | 150 kg class | engineered variant,NOS,DRAGLINE-GEN,39841.83,50,500,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021750,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,13797.04,41,352,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021751,ERSA,Mechanical Seal 50mm Pump Shaft HD,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,19168.64,41,90,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021752,ERSA,API Drill Collar 6.5 inch Variant 02,API Spec 7-1 | alloy steel | non-magnetic | engineered variant,MTR,API-GEN,110580.96,60,148,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021753,ERSA,Globe Valve Cast Steel 100NB Class 150,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,25703.08,47,71,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021754,ERSA,Mechanical Seal 50mm Pump Shaft,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,18272.64,37,306,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021755,ERSA,Battery Charger 220V DC 100A Variant 18 INDUSTRIAL,IEEE/IEC industrial charger | float/boost | engineered variant,EA,BATTERY-GEN,293908.16,29,71,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021756,ERSA,Hydraulic Rock Breaker 1.5T INDUSTRIAL,Operating weight 1.5T | 100-150 LPM,EA,HYDRAULIC-GEN,507529.18,19,144,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021757,ERSA,HT BOLT M16 Grade 8,ISO 4032 | Zinc Plated,NOS,HT-GEN,19.64,44,316,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021758,ERSA,Roller Chain 16B-1 GENERAL,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1732.5,41,241,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021759,ERSA,Induction Motor 30kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,79191.89,11,40,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021760,ERSA,Boiler Feed Pump Impeller Variant 19,SS410 | 450 mm dia | OEM matched | engineered variant,EA,BOILER-GEN,295272.28,2,22,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021761,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,949.16,12,52,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021762,ERSA,Induction Motor 15kW 4P TEFC OEM,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,52339.91,52,120,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021763,ERSA,Hydraulic Hose 1 inch 2-Wire OEM,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1225.32,44,124,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021764,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,52.35,40,258,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021765,ERSA,Bearing 6312 with C3 Clearance PLANT,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,12125.77,40,32,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021766,ERSA,Battery Charger 220V DC 100A Variant 18,IEEE/IEC industrial charger | float/boost | engineered variant,EA,BATTERY-GEN,303133.46,39,74,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021767,ERSA,VCB 11kV 1250A Variant 14,IEC 62271-100 | 25kA | spring charged | engineered variant,EA,VCB-GEN,747677.17,85,33,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021768,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1212.67,23,33,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021769,ERSA,Industrial Gear Oil ISO VG 220,EP additive | DIN 51517-3,LTR,INDUSTRIAL-GEN,447.5,56,231,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021770,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,674518.91,94,60,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021771,ERSA,Gate Valve 150mm CS Class 150 Flanged HD,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29556.12,76,260,C,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021772,ERSA,Mechanical Seal 50mm Pump Shaft MAINT,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,16731.55,11,71,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021773,ERSA,Ball Valve 50NB Class 300 GENERAL,API 608 | SS316 | RF Flanged,NOS,BALL-GEN,23287.77,77,239,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021774,ERSA,Mining Shovel Hoist Rope 32mm,6x37 IWRC | high tensile | IS 2266,MTR,MINING-GEN,920.08,43,41,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021775,ERSA,DTH Hammer 6 inch Variant 17 OEM,DTH drilling | hardened alloy steel | engineered variant,NOS,DTH-GEN,158525.47,14,28,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021776,ERSA,Gate Valve 6 inch CS Class 150 Flanged STD,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,30268.83,54,55,C,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021777,ERSA,CABLE XLPE 11KV 3C-400 AL REV-B,IS 7098 | XLPE | Armoured | 11kV,MTR,CABLE-GEN,1760.59,11,12,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021778,ERSA,SPH ROLLER BRG Bearing 32212,60x110x29.75 mm | ISO 355,EA,SPH-GEN,4190.23,41,401,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021779,ERSA,Hot Strip Mill Work Roll Variant 18 STORE,Forged alloy steel | 900 mm dia x 2000 mm | engineered variant,EA,HOT-GEN,1991572.01,135,308,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021780,ERSA,Globe Valve Cast Steel 100NB Class 150 REV-B,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,23670.63,11,22,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021781,ERSA,Induction Motor 100HP 6P Variant 14,415V | 50Hz | 6 pole | TEFC | 980 RPM | engineered variant,EA,INDUCTION-GEN,223915.93,28,102,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021782,ERSA,Flexible Jaw Coupling L-110,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,7377.19,69,454,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021783,ERSA,SRB Ball Bearing 6205-2RSH,25x52x15 mm | Rubber Sealed,EA,SRB-GEN,1007.5,29,73,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021784,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1383.1,10,70,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021785,ERSA,Station Class Surge Arrester 33kV Variant 16 OEM,IEC 60099-4 | ZnO | polymer housed | engineered variant,EA,STATION-GEN,41164.43,53,216,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021786,ERSA,Cable 11kV 3C x 400 sqmm Al INDUSTRIAL,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1806.74,59,337,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021787,ERSA,S/W GASKET 150NB Class 150 SS316 Graphite,ASME B16.20 | SS316 winding | Graphite filler,NOS,S/W-GEN,4030.53,14,39,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021788,ERSA,Spiral Wound Gasket 600NB CL300,ASME B16.20 | SS316/graphite | CL300,NOS,SPIRAL-GEN,18131.34,21,252,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021789,ERSA,HEX BOLT M20 x 150 Grade 8.8 REV-A,ASTM A193 B7 | Plain Finish,NOS,HEX-GEN,110.53,11,51,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021790,ERSA,Hydraulic Cylinder 300mm Bore Mining Variant 11,350 bar | hard chrome rod | mining duty | engineered variant,EA,HYDRAULIC-GEN,426096.49,22,184,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0021791,ERSA,Continuous Annealing Furnace Roller Variant 19 HD,Heat resistant alloy | 450 mm dia | engineered variant,EA,CONTINUOUS-GEN,415415.97,100,109,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021792,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,26640.91,55,212,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021793,ERSA,MCCB 250A 4P STD,IEC 60947-2 | 36kA | Adjustable trip,EA,MCCB-GEN,18679.4,75,251,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021794,ERSA,Flexible Jaw Coupling L-110 OEM,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,6231.75,18,32,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021795,ERSA,Grid Coupling G20,Carbon steel grid | Flanged,SET,GRID-GEN,18943.11,37,109,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021796,ERSA,CNC Hydraulic Power Pack 15kW Variant 17 REV-A,250 bar | 60 LPM | 15kW motor | engineered variant,EA,CNC-GEN,299547.77,102,122,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021797,ERSA,EP Conveyor Belt 1200mm 5 Ply,DIN 22102 | EP 315/5 | abrasion resistant,MTR,EP-GEN,2831.22,14,119,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021798,ERSA,SPHERICAL ROLLER BEARING Ball Bearing 6205-2RSH REV-A,25x52x15 mm | Rubber Sealed,EA,SPHERICAL-GEN,1006.47,48,22,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021799,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2257.14,104,439,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0021800,ERSA,Induction Motor 15kW 4P TEFC REV-B,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,50611.0,21,51,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0021801,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,31677.04,62,344,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0021802,ERSA,1.1kV XLPE Cable 3C x 95 sqmm Aluminium,IS 7098 | XLPE | Armoured | 1.1kV,MTR,1.1KV-GEN,533.34,26,172,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0021803,ERSA,Gas Compressor Valve Plate INDUSTRIAL,SS410 | compressor service | OEM drawing,EA,GAS-GEN,77140.08,21,59,B,False
