material_id,cpse_name,sector,plant,legacy_material_code,material_description,short_description,material_category,material_subcategory,technical_specification,material_grade,size,manufacturer,manufacturer_part_number,uom,unit_price,currency,annual_consumption,lead_time_days,criticality,procurement_type,supplier,last_purchase_date,status,canonical_material_id,common_national_material_code,duplicate_group_id,equivalence_group_id,match_type,equivalence_label,standardized_description,standardized_specification
MAT-ST-004344,RINL,Steel,RINL-PLANT-07,ST-316105,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Bharat Engineering,MP-20466,M,104864.05,INR,545,12,LOW,Domestic,Supplier A,2025-05-03,ACTIVE,CAN-ST-00014,NMC-ST-00014,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004345,SAIL,Steel,SAIL-PLANT-06,ST-383360,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT Hydraulic Hose 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-93102,M,9100.58,INR,4802,27,HIGH,Imported,Supplier B,2024-03-14,BLOCKED,CAN-ST-00353,NMC-ST-00353,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004346,NMDC,Steel,NMDC-PLANT-06,ST-541533,15 kW Helical Gearbox 20:1,15 kW Helical Gearbox 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Bharat Engineering,MP-54905,KG,123689.42,INR,3686,15,HIGH,Imported,Supplier D,2025-09-22,ACTIVE,CAN-ST-00300,NMC-ST-00300,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004347,SAIL,Steel,SAIL-PLANT-06,ST-733003,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Precision Works,MP-94043,PC,207656.79,INR,161,45,HIGH,Domestic,Supplier A,2023-09-19,ACTIVE,CAN-ST-00288,NMC-ST-00288,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004348,RINL,Steel,RINL-PLANT-05,ST-482456,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Bharat Engineering,MP-81160,NOS,190329.98,INR,2162,25,CRITICAL,Imported,Supplier C,2025-08-25,BLOCKED,CAN-ST-00435,NMC-ST-00435,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004349,NMDC,Steel,NMDC-PLANT-08,ST-654825,"Induction Motor, 415V, 30 kW","Induction Motor, 415V, 30 kW",Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-52303,PC,232221.4,INR,3828,20,LOW,Domestic,Supplier A,2025-04-11,ACTIVE,CAN-ST-00590,NMC-ST-00590,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004350,NMDC,Steel,NMDC-PLANT-06,ST-426161,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-13098,EA,176458.23,INR,575,90,CRITICAL,Imported,Supplier C,2022-12-14,ACTIVE,CAN-ST-00085,NMC-ST-00085,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004351,NMDC,Steel,NMDC-PLANT-04,ST-130544,SAE  100R2AT  Hydraulic  Hose  1  inch,SAE  100R2AT  Hydraulic  Hose  1  inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,OEM Equivalent,MP-38895,KG,69605.35,INR,559,17,CRITICAL,Rate Contract,Supplier B,2024-06-29,ACTIVE,CAN-ST-00325,NMC-ST-00325,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004352,MOIL,Steel,MOIL-PLANT-04,ST-717235,Process Pump SMLS CS 80 m3/h,Process Pump SMLS CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,OEM Equivalent,MP-84763,M,108121.81,INR,575,30,MEDIUM,Rate Contract,Supplier B,2025-08-07,ACTIVE,CAN-ST-00658,NMC-ST-00658,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004353,NMDC,Steel,NMDC-PLANT-02,ST-386967,CS PROCESS PUMP 80 M3/H,CS PROCESS PUMP 80 M3/H,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-61569,LTR,88811.3,INR,2085,85,MEDIUM,Imported,Supplier B,2024-11-07,ACTIVE,CAN-ST-00700,NMC-ST-00700,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004354,RINL,Steel,RINL-PLANT-02,ST-601036,"Induction Motor, 415V, 30 kW","Induction Motor, 415V, 30 kW",Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-64815,LTR,86962.8,INR,1516,27,LOW,Domestic,Supplier C,2023-03-24,ACTIVE,CAN-ST-00537,NMC-ST-00537,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004355,SAIL,Steel,SAIL-PLANT-07,ST-327652,Process Pump - CS - 80 m3/h,Process Pump - CS - 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-13805,M,17912.55,INR,1603,51,LOW,Imported,Supplier C,2023-12-17,ACTIVE,CAN-ST-00610,NMC-ST-00610,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004356,SAIL,Steel,SAIL-PLANT-08,ST-725111,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,OEM Equivalent,MP-36300,M,128438.98,INR,630,24,LOW,Imported,Supplier D,2025-08-28,ACTIVE,CAN-ST-00520,NMC-ST-00520,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004357,MOIL,Steel,MOIL-PLANT-06,ST-330765,Hydraulic Hose SAE 100R2AT 1 inch,Hydraulic Hose SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,ABC Industries,MP-97404,LTR,143640.12,INR,556,26,LOW,Imported,Supplier B,2022-09-18,ACTIVE,CAN-ST-00352,NMC-ST-00352,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004358,RINL,Steel,RINL-PLANT-03,ST-660085,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-54821,EA,88288.81,INR,4582,47,MEDIUM,Domestic,Supplier C,2026-05-06,ACTIVE,CAN-ST-00026,NMC-ST-00026,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004359,MOIL,Steel,MOIL-PLANT-06,ST-811981,Helical Gearbox SMLS 15 kW 20:1,Helical Gearbox SMLS 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,OEM Equivalent,MP-25284,LTR,242023.34,INR,2467,73,CRITICAL,Imported,Supplier A,2022-10-02,ACTIVE,CAN-ST-00227,NMC-ST-00227,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004360,RINL,Steel,RINL-PLANT-03,ST-887433,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT Hydraulic Hose 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Precision Works,MP-69854,EA,26561.38,INR,3265,30,LOW,Rate Contract,Supplier C,2023-09-13,ACTIVE,CAN-ST-00356,NMC-ST-00356,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004361,SAIL,Steel,SAIL-PLANT-03,ST-452778,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-75557,PC,115815.14,INR,1695,39,LOW,Rate Contract,Supplier C,2024-03-28,BLOCKED,CAN-ST-00211,NMC-ST-00211,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004362,SAIL,Steel,SAIL-PLANT-05,ST-725186,"Hydraulic Hose, SAE 100R2AT, 1 inch","Hydraulic Hose, SAE 100R2AT, 1 inch",Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,OEM Equivalent,MP-55520,PC,173675.05,INR,1293,9,HIGH,Domestic,Supplier A,2025-12-07,BLOCKED,CAN-ST-00362,NMC-ST-00362,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004363,SAIL,Steel,SAIL-PLANT-08,ST-885080,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-61994,EA,164988.56,INR,4611,47,LOW,Imported,Supplier B,2024-04-12,BLOCKED,CAN-ST-00511,NMC-ST-00511,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004364,SAIL,Steel,SAIL-PLANT-07,ST-792840,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-59676,MTR,63955.66,INR,1502,66,HIGH,Rate Contract,Supplier C,2026-08-13,ACTIVE,CAN-ST-00455,NMC-ST-00455,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004365,MOIL,Steel,MOIL-PLANT-01,ST-194943,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Precision Works,MP-37535,NOS,235779.3,INR,1361,51,LOW,Imported,Supplier B,2022-10-03,ACTIVE,CAN-ST-00784,NMC-ST-00784,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004366,MOIL,Steel,MOIL-PLANT-07,ST-902749,High Alumina Brick SMLS Al2O3 >70% 230x114x65 mm,High Alumina Brick SMLS Al2O3 >70% 230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-57337,EA,97200.09,INR,3467,90,HIGH,Domestic,Supplier B,2025-08-04,ACTIVE,CAN-ST-00194,NMC-ST-00194,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004367,MOIL,Steel,MOIL-PLANT-08,ST-920936,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,OEM Equivalent,MP-68062,LTR,87273.15,INR,2006,15,HIGH,Imported,Supplier A,2024-04-02,ACTIVE,CAN-ST-00660,NMC-ST-00660,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004368,SAIL,Steel,SAIL-PLANT-06,ST-429355,Process Pump SMLS CS 80 m3/h,Process Pump SMLS CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-40423,PC,237547.33,INR,4011,64,HIGH,Domestic,Supplier C,2024-05-25,ACTIVE,CAN-ST-00633,NMC-ST-00633,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004369,MOIL,Steel,MOIL-PLANT-01,ST-968994,E7018 Welding Electrode 3.15 mm,E7018 Welding Electrode 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-40914,NOS,35560.93,INR,4985,37,HIGH,Imported,Supplier B,2024-05-27,ACTIVE,CAN-ST-00736,NMC-ST-00736,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004370,SAIL,Steel,SAIL-PLANT-03,ST-875791,INDUCTION MOTOR - 415V - 30 KW,INDUCTION MOTOR - 415V - 30 KW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-81775,EA,214034.34,INR,482,21,MEDIUM,Rate Contract,Supplier C,2024-12-15,ACTIVE,CAN-ST-00596,NMC-ST-00596,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004371,SAIL,Steel,SAIL-PLANT-07,ST-742899,Process Pump CS 80 m3/h,Process Pump CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,OEM Equivalent,MP-15123,PC,242693.23,INR,2176,38,LOW,Domestic,Supplier D,2026-05-01,BLOCKED,CAN-ST-00679,NMC-ST-00679,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004372,SAIL,Steel,SAIL-PLANT-05,ST-677911,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-91760,NOS,105875.86,INR,741,51,CRITICAL,Domestic,Supplier A,2025-06-18,BLOCKED,CAN-ST-00400,NMC-ST-00400,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004373,SAIL,Steel,SAIL-PLANT-07,ST-483709,415V Induction Motor 30 kW,415V Induction Motor 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-98491,M,87340.53,INR,4901,74,CRITICAL,Rate Contract,Supplier D,2023-03-11,ACTIVE,CAN-ST-00539,NMC-ST-00539,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004374,SAIL,Steel,SAIL-PLANT-06,ST-665876,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-10161,KG,172842.32,INR,1153,8,HIGH,Rate Contract,Supplier A,2023-04-07,ACTIVE,CAN-ST-00591,NMC-ST-00591,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004375,MOIL,Steel,MOIL-PLANT-08,ST-282960,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Precision Works,MP-74940,MTR,72430.95,INR,3770,88,HIGH,Rate Contract,Supplier D,2024-04-27,ACTIVE,CAN-ST-00332,NMC-ST-00332,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004376,SAIL,Steel,SAIL-PLANT-08,ST-801643,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-46789,LTR,185184.51,INR,2481,62,HIGH,Rate Contract,Supplier C,2022-08-18,ACTIVE,CAN-ST-00530,NMC-ST-00530,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004377,MOIL,Steel,MOIL-PLANT-01,ST-636676,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,National Components,MP-57515,EA,15826.0,INR,295,14,HIGH,Imported,Supplier D,2023-06-29,ACTIVE,CAN-ST-00076,NMC-ST-00076,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004378,MOIL,Steel,MOIL-PLANT-03,ST-883584,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-46457,M,113063.51,INR,2961,64,LOW,Rate Contract,Supplier A,2024-08-01,BLOCKED,CAN-ST-00465,NMC-ST-00465,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004379,MOIL,Steel,MOIL-PLANT-02,ST-226265,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-93861,EA,36331.31,INR,2368,61,CRITICAL,Imported,Supplier A,2022-10-17,ACTIVE,CAN-ST-00581,NMC-ST-00581,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004380,SAIL,Steel,SAIL-PLANT-06,ST-923552,Deep  Groove  Ball  Bearing  6312  ZZ  6312,Deep  Groove  Ball  Bearing  6312  ZZ  6,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-41141,NOS,240548.69,INR,2532,38,CRITICAL,Imported,Supplier D,2024-07-09,ACTIVE,CAN-ST-00042,NMC-ST-00042,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004381,RINL,Steel,RINL-PLANT-04,ST-614829,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,ABC Industries,MP-55359,EA,148498.15,INR,3289,14,LOW,Rate Contract,Supplier A,2024-02-19,ACTIVE,CAN-ST-00313,NMC-ST-00313,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004382,RINL,Steel,RINL-PLANT-08,ST-332650,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-20553,KG,140853.1,INR,482,48,MEDIUM,Rate Contract,Supplier B,2022-11-13,ACTIVE,CAN-ST-00557,NMC-ST-00557,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004383,NMDC,Steel,NMDC-PLANT-06,ST-640062,15 kW Helical Gearbox 20:1,15 kW Helical Gearbox 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Precision Works,MP-47782,MTR,2369.03,INR,3700,76,MEDIUM,Domestic,Supplier C,2023-05-17,BLOCKED,CAN-ST-00218,NMC-ST-00218,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004384,SAIL,Steel,SAIL-PLANT-08,ST-643849,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-85773,M,129104.87,INR,1792,75,MEDIUM,Rate Contract,Supplier D,2026-09-07,ACTIVE,CAN-ST-00215,NMC-ST-00215,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004385,NMDC,Steel,NMDC-PLANT-03,ST-947730,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Bharat Engineering,MP-83123,NOS,152897.1,INR,1465,8,LOW,Rate Contract,Supplier C,2026-01-26,ACTIVE,CAN-ST-00645,NMC-ST-00645,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004386,NMDC,Steel,NMDC-PLANT-03,ST-460216,Welding Electrode E7018 3.15 mm,Welding Electrode E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,National Components,MP-61353,KG,45183.8,INR,1472,67,MEDIUM,Domestic,Supplier D,2024-03-15,ACTIVE,CAN-ST-00774,NMC-ST-00774,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-004387,SAIL,Steel,SAIL-PLANT-01,ST-974289,EP1000/4 CONVEYOR BELT DIA 1200 MM,EP1000/4 CONVEYOR BELT DIA 1200 MM,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Bharat Engineering,MP-84486,MTR,104289.76,INR,3444,3,CRITICAL,Rate Contract,Supplier A,2023-05-13,BLOCKED,CAN-ST-00448,NMC-ST-00448,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004388,NMDC,Steel,NMDC-PLANT-06,ST-502050,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-50685,LTR,25525.3,INR,805,57,LOW,Domestic,Supplier A,2022-12-30,ACTIVE,CAN-ST-00429,NMC-ST-00429,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004389,NMDC,Steel,NMDC-PLANT-06,ST-742019,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-70234,M,182143.23,INR,2624,20,LOW,Imported,Supplier B,2024-11-20,ACTIVE,CAN-ST-00136,NMC-ST-00136,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004390,MOIL,Steel,MOIL-PLANT-02,ST-435788,"Hydraulic Hose, SAE 100R2AT, 1 inch","Hydraulic Hose, SAE 100R2AT, 1 inch",Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,OEM Equivalent,MP-13007,PC,191081.16,INR,1551,87,LOW,Rate Contract,Supplier C,2023-04-08,BLOCKED,CAN-ST-00373,NMC-ST-00373,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-004391,MOIL,Steel,MOIL-PLANT-03,ST-695352,Deep Groove Ball Bearing - 6312 ZZ - 6312,Deep Groove Ball Bearing - 6312 ZZ - 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-20929,LTR,176129.26,INR,1484,76,LOW,Imported,Supplier B,2025-08-15,BLOCKED,CAN-ST-00039,NMC-ST-00039,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-004392,RINL,Steel,RINL-PLANT-01,ST-650617,Conveyor Belt EP1000/4 1200 mm,Conveyor Belt EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Bharat Engineering,MP-34485,LTR,34305.36,INR,2386,17,CRITICAL,Imported,Supplier A,2023-07-18,BLOCKED,CAN-ST-00476,NMC-ST-00476,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-004393,MOIL,Steel,MOIL-PLANT-05,ST-114386,415V Induction Motor 30 kW,415V Induction Motor 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Bharat Engineering,MP-34492,LTR,8430.12,INR,4996,16,CRITICAL,Imported,Supplier B,2025-07-26,ACTIVE,CAN-ST-00509,NMC-ST-00509,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-004394,SAIL,Steel,SAIL-PLANT-03,ST-137291,Al2O3 >70% High Alumina Brick 230x114x65 mm,Al2O3 >70% High Alumina Brick 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,National Components,MP-89910,EA,179415.34,INR,2187,76,HIGH,Imported,Supplier A,2022-09-26,ACTIVE,CAN-ST-00175,NMC-ST-00175,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-004395,NMDC,Steel,NMDC-PLANT-05,ST-487517,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-93267,MTR,28393.44,INR,1226,18,HIGH,Imported,Supplier A,2024-09-20,ACTIVE,CAN-ST-00232,NMC-ST-00232,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-004396,RINL,Steel,RINL-PLANT-06,ST-635034,Process Pump - CS - 80 m3/h,Process Pump - CS - 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-22530,MTR,18200.12,INR,2997,13,LOW,Domestic,Supplier B,2022-12-12,BLOCKED,CAN-ST-00650,NMC-ST-00650,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,CS Process Pump 80 m3/h,API 610
MAT-ST-004397,RINL,Steel,RINL-PLANT-06,ST-456900,High Alumina Brick SMLS Al2O3 >70% 230x114x65 mm,High Alumina Brick SMLS Al2O3 >70% 230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-77657,EA,4224.05,INR,692,53,HIGH,Domestic,Supplier B,2026-02-06,ACTIVE,CAN-ST-00143,NMC-ST-00143,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
