cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30230,ERSA,Refinery Pump Casing 100x80 Variant 11,ASTM A216 WCB | centrifugal pump casing | engineered variant,EA,REFINERY-GEN,167777.74,21,73,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30231,ERSA,CT 33kV 200/1A Class 0.2S Variant 11,IS 2705 | metering CT | 33kV | engineered variant,EA,CT-GEN,33289.88,39,149,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30232,ERSA,Pinch Roll Assembly 450mm Variant 11,Forged steel | hot strip mill | 450mm | engineered variant,EA,PINCH-GEN,491961.67,55,274,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30233,ERSA,Hydraulic Cylinder 300mm Bore Mining Variant 11,350 bar | hard chrome rod | mining duty | engineered variant,EA,HYDRAULIC-GEN,392850.21,33,132,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30234,ERSA,Precision Linear Guide 35mm Variant 11,Class H | 35mm rail | CNC duty | engineered variant,SET,PRECISION-GEN,62814.46,51,122,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30240,ERSA,Gas Compressor Valve Plate Variant 12,SS410 | compressor service | OEM drawing | engineered variant,EA,GAS-GEN,78287.9,67,102,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30241,ERSA,Numerical Relay Feeder Protection Variant 12,IEC 60255 | IEC 61850 | 11kV feeder | engineered variant,EA,NUMERICAL-GEN,187246.06,37,215,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30242,ERSA,Sinter Plant Burner Nozzle Variant 12,Heat resistant alloy | gas fired | 50NB | engineered variant,EA,SINTER-GEN,18280.7,55,201,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30243,ERSA,Dust Suppression Spray Nozzle Variant 12,SS316 | 1 inch BSP | 20 LPM | engineered variant,NOS,DUST-GEN,3852.27,66,169,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30244,ERSA,Hydraulic Cylinder 160mm Bore Variant 12,250 bar | chrome plated rod | 160mm | engineered variant,EA,HYDRAULIC-GEN,159551.71,38,204,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30250,ERSA,Refinery Catalyst Beads 3mm Variant 13,Alumina support | refinery catalyst carrier | 3 mm | engineered variant,KG,REFINERY-GEN,819.94,77,334,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30251,ERSA,Power Transformer 25MVA 33/11kV Dyn11 Variant 13,IS 2026 | ONAN | Dyn11 | OLTC | engineered variant,EA,POWER-GEN,20523250.99,64,108,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30252,ERSA,Fireclay Refractory Brick 230x114x75mm Variant 13,IS 8 | Alumina 32% | service 1400C | engineered variant,NOS,FIRECLAY-GEN,80.28,63,207,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30253,ERSA,Tricone Rock Drill Bit 8.5in IADC 517 Variant 13,API Spec 7-1 | tungsten carbide inserts | engineered variant,NOS,TRICONE-GEN,197644.07,71,228,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30254,ERSA,Helical Gearbox 22kW Ratio 20:1 Variant 13,IEC motor flange | 22kW | 20:1 | foot mounted | engineered variant,EA,HELICAL-GEN,198356.74,43,243,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30260,ERSA,API Drill Collar 6.5 inch Variant 14,API Spec 7-1 | alloy steel | non-magnetic | engineered variant,MTR,API-GEN,110625.8,32,162,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30261,ERSA,VCB 11kV 1250A Variant 14,IEC 62271-100 | 25kA | spring charged | engineered variant,EA,VCB-GEN,754339.88,54,49,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30262,ERSA,Continuous Cast Square Billet 130x130mm Variant 14,IS 2830 | Grade Fe 500 | carbon steel | engineered variant,MT,CONTINUOUS-GEN,60462.47,62,226,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30263,ERSA,Manganese Jaw Crusher Liner Variant 14,ASTM A128 | 14% Mn | 1200 mm jaw | engineered variant,NOS,MANGANESE-GEN,156004.88,21,73,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30264,ERSA,Induction Motor 100HP 6P Variant 14,415V | 50Hz | 6 pole | TEFC | 980 RPM | engineered variant,EA,INDUCTION-GEN,241478.31,18,73,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30270,ERSA,Explosion Proof Motor 11kW Variant 15,415V | Ex d IIB T4 | IP66 | IS/IEC 60079 | engineered variant,EA,EXPLOSION-GEN,111044.66,44,244,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30271,ERSA,Polymeric Line Insulator 33kV Variant 15,IEC 61109 | silicone rubber | 33kV | engineered variant,EA,POLYMERIC-GEN,7741.11,58,80,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30272,ERSA,Mill Roll Neck Bearing 500mm Bore Variant 15,4-row cylindrical roller | 500 mm bore | engineered variant,EA,MILL-GEN,509599.65,60,37,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30273,ERSA,Steel Wire Rope 6x36 IWRC 24mm Variant 15,IS 2266 | bright finish | IWRC | engineered variant,MTR,STEEL-GEN,675.31,54,106,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30274,ERSA,Planetary Gearbox 250kW Variant 15,Ratio 31.5:1 | 250kW | industrial drive | engineered variant,EA,PLANETARY-GEN,1044606.34,35,103,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30280,ERSA,Crude Oil Desalter Demister Pad Variant 16,SS316L knitted mesh | 1500 mm diameter | engineered variant,EA,CRUDE-GEN,151281.37,52,67,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30281,ERSA,Station Class Surge Arrester 33kV Variant 16,IEC 60099-4 | ZnO | polymer housed | engineered variant,EA,STATION-GEN,45642.38,70,229,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30282,ERSA,Hadfield Steel Jaw Plate Variant 16,ASTM A128 | Mn 12-14% | crusher liner | engineered variant,NOS,HADFIELD-GEN,207262.81,64,309,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30283,ERSA,EP Conveyor Belt 1200mm 5 Ply Variant 16,DIN 22102 | EP 315/5 | abrasion resistant | engineered variant,MTR,EP-GEN,2574.28,10,20,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30284,ERSA,High Tensile Bolt M24 Grade 10.9 Variant 16,ISO 898-1 | black oxide | heavy duty | engineered variant,NOS,HIGH-GEN,185.78,38,77,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30290,ERSA,API 6D Trunnion Ball Valve 300NB CL600 Variant 17,API 6D | ASTM A216 WCB | CL600 | engineered variant,NOS,API-GEN,181979.42,57,78,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30291,ERSA,AAAC Conductor Moose Variant 17,IS 398 | 54/7 aluminium alloy strands | engineered variant,MTR,AAAC-GEN,889.52,14,63,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30292,ERSA,Basic Oxygen Furnace Tuyere Variant 17,Copper alloy | water cooled | BOF duty | engineered variant,EA,BASIC-GEN,275615.41,40,27,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30293,ERSA,DTH Hammer 6 inch Variant 17,DTH drilling | hardened alloy steel | engineered variant,NOS,DTH-GEN,147991.95,9,23,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30294,ERSA,CNC Hydraulic Power Pack 15kW Variant 17,250 bar | 60 LPM | 15kW motor | engineered variant,EA,CNC-GEN,313998.68,57,102,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30300,ERSA,Spiral Wound Gasket 600NB CL300 Variant 18,ASME B16.20 | SS316/graphite | CL300 | engineered variant,NOS,SPIRAL-GEN,18215.23,54,316,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30301,ERSA,Battery Charger 220V DC 100A Variant 18,IEEE/IEC industrial charger | float/boost | engineered variant,EA,BATTERY-GEN,305629.46,25,55,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30302,ERSA,Hot Strip Mill Work Roll Variant 18,Forged alloy steel | 900 mm dia x 2000 mm | engineered variant,EA,HOT-GEN,1857097.65,80,235,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30303,ERSA,Dragline Bucket Tooth Variant 18,High chrome alloy | 150 kg class | engineered variant,NOS,DRAGLINE-GEN,42897.16,32,143,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30304,ERSA,Servo Motor 5kW 3000RPM Variant 18,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,180161.15,20,39,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30310,ERSA,Refinery Steam Trap 25NB Variant 19,API 612 | carbon steel | 16 bar | engineered variant,NOS,REFINERY-GEN,18856.14,34,134,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30311,ERSA,Boiler Feed Pump Impeller Variant 19,SS410 | 450 mm dia | OEM matched | engineered variant,EA,BOILER-GEN,288698.68,3,19,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30312,ERSA,Continuous Annealing Furnace Roller Variant 19,Heat resistant alloy | 450 mm dia | engineered variant,EA,CONTINUOUS-GEN,422786.79,71,115,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30313,ERSA,Mine Ventilation Fan 75kW Variant 19,415V | 1450 RPM | explosion protected | engineered variant,EA,MINE-GEN,339042.73,46,275,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30314,ERSA,Worm Gearbox 7.5kW Ratio 40:1 Variant 19,IEC flange | 7.5kW | 40:1 | engineered variant,EA,WORM-GEN,77637.94,56,156,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-30320,ERSA,PSV 50NB CL300 Variant 20,API 526 | set pressure 12 bar | carbon steel | engineered variant,NOS,PSV-GEN,54778.61,40,70,B,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-30321,ERSA,Generator Rotor Retaining Ring Variant 20,18Mn5 steel | forged | turbine generator | engineered variant,EA,GENERATOR-GEN,1624443.87,63,85,B,False
SAIL_ST,Steel,SAIL_BHILAI,SA-30322,ERSA,Graphite Electrode 600mm Variant 20,UHP grade | 600 mm dia | EAF | engineered variant,NOS,GRAPHITE-GEN,116855.69,75,220,B,False
CIL_MN,Mining,CIL_SINGRAULI,CI-30323,ERSA,Hydraulic Rock Breaker 1.5T Variant 20,Operating weight 1.5T | 100-150 LPM | engineered variant,EA,HYDRAULIC-GEN,466196.44,39,24,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-30324,ERSA,Machine Tool Spindle Bearing Set Variant 20,Precision class P4 | matched pair | 70mm bore | engineered variant,SET,MACHINE-GEN,101229.23,52,166,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50000,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,27098.08,8,43,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50010,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,40468.43,38,217,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50020,ERSA,Gate Valve 150mm CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29351.75,79,449,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50030,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28079.11,26,77,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50040,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,631.02,19,89,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50050,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,595024.16,7,24,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50060,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,49.39,6,28,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50070,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,168.83,13,43,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50080,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1080.94,55,116,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50090,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,921.58,71,222,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50100,ERSA,Pt No 4471B misc spare,Insufficient technical information; unidentified spare,EA,PT-GEN,1504.63,36,60,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50110,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2439.24,63,182,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50120,ERSA,Cable 11kV 3C x 400 sqmm Al,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1895.61,45,227,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50130,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,4999.89,11,14,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50140,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,12817.69,30,116,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,CP-50150,ERSA,Bearing 6312 with C3 Clearance,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,13816.8,73,223,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50001,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,27332.36,52,33,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50011,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,38569.61,17,66,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50021,ERSA,Gate Valve 150mm CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28125.47,35,166,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50031,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28160.92,49,79,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50041,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,630.84,62,43,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50051,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,627411.91,73,203,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50061,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,49.99,30,180,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50071,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,157.79,61,184,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50081,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1116.42,16,25,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50091,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,906.81,6,24,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50101,ERSA,Pt No 4471B misc spare,Insufficient technical information; unidentified spare,EA,PT-GEN,1574.39,16,20,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50111,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2433.7,70,104,C,True
NTPC_PW,Power,NTPC_SINGRAULI,NT-50121,ERSA,Cable 11kV 3C x 400 sqmm Al,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1829.4,49,238,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50131,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5245.42,21,123,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50141,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,12393.61,14,69,C,False
NTPC_PW,Power,NTPC_SINGRAULI,NT-50151,ERSA,Bearing 6312 with C3 Clearance,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,13352.66,37,26,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50002,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29042.3,29,127,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50012,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,39281.55,32,108,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50022,ERSA,Gate Valve 150mm CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,27358.16,49,207,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50032,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,27247.57,37,66,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50042,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,649.03,60,76,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50052,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,630091.66,78,49,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50062,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,45.84,44,84,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50072,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,173.07,74,142,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50082,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1052.55,72,142,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50092,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,958.21,31,99,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50102,ERSA,Pt No 4471B misc spare,Insufficient technical information; unidentified spare,EA,PT-GEN,1541.16,78,40,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50112,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2444.32,20,26,C,True
SAIL_ST,Steel,SAIL_BHILAI,SA-50122,ERSA,Cable 11kV 3C x 400 sqmm Al,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1857.44,24,40,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50132,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5283.75,5,9,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50142,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,11893.58,32,166,C,False
SAIL_ST,Steel,SAIL_BHILAI,SA-50152,ERSA,Bearing 6312 with C3 Clearance,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,12967.38,24,79,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50003,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,27224.34,55,296,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50013,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,37973.91,10,35,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50023,ERSA,Gate Valve 150mm CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28352.58,48,286,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50033,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28766.95,59,286,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50043,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,602.74,80,62,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50053,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,634089.07,68,188,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50063,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,47.8,5,6,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50073,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,173.23,53,244,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50083,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1120.47,64,259,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50093,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,909.48,12,47,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50103,ERSA,Pt No 4471B misc spare,Insufficient technical information; unidentified spare,EA,PT-GEN,1516.24,10,13,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50113,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2443.75,76,318,C,True
CIL_MN,Mining,CIL_SINGRAULI,CI-50123,ERSA,Cable 11kV 3C x 400 sqmm Al,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1889.25,50,296,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50133,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5093.35,66,342,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50143,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,12412.75,16,91,C,False
CIL_MN,Mining,CIL_SINGRAULI,CI-50153,ERSA,Bearing 6312 with C3 Clearance,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,13399.21,72,405,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50004,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29541.65,57,259,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50014,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,41032.96,54,200,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50024,ERSA,Gate Valve 150mm CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29433.14,53,238,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50034,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29154.4,42,130,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50044,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,608.38,34,112,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50054,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,648122.74,62,65,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50064,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,46.04,12,17,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50074,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,163.88,49,90,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50084,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1106.2,77,325,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50094,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,955.86,17,60,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50104,ERSA,Pt No 4471B misc spare,Insufficient technical information; unidentified spare,EA,PT-GEN,1478.04,56,54,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50114,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2617.1,78,198,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50124,ERSA,Cable 11kV 3C x 400 sqmm Al,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1822.55,75,296,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50134,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5050.62,63,145,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50144,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,12934.09,46,239,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,BH-50154,ERSA,Bearing 6312 with C3 Clearance,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,13274.27,16,43,C,True
